date,sku,units_sold,on_hand,stockout_flag
2024-06-01,Paper Cups (12oz),6.0,81.0,False
2024-06-02,Paper Cups (12oz),6.0,75.0,False
2024-06-03,Paper Cups (12oz),5.0,70.0,False
2024-06-04,Paper Cups (12oz),5.0,65.0,False
2024-06-05,Paper Cups (12oz),4.0,61.0,False
2024-06-06,Paper Cups (12oz),6.0,55.0,False
2024-06-07,Paper Cups (12oz),7.0,48.0,False
2024-06-08,Paper Cups (12oz),5.0,43.0,False
2024-06-09,Paper Cups (12oz),,43.0,False
2024-06-10,Paper Cups (12oz),4.0,39.0,False
2024-06-11,Paper Cups (12oz),5.0,139.0,False
2024-06-12,Paper Cups (12oz),5.0,134.0,False
2024-06-13,Paper Cups (12oz),4.0,130.0,False
2024-06-14,Paper Cups (12oz),5.0,125.0,False
2024-06-15,Paper Cups (12oz),6.0,119.0,False
2024-06-16,Paper Cups (12oz),5.0,114.0,False
2024-06-17,Paper Cups (12oz),5.0,109.0,False
2024-06-18,Paper Cups (12oz),5.0,104.0,False
2024-06-19,Paper Cups (12oz),5.0,99.0,False
2024-06-20,Paper Cups (12oz),5.0,94.0,False
2024-06-21,Paper Cups (12oz),7.0,87.0,False
2024-06-22,Paper Cups (12oz),6.0,81.0,False
2024-06-23,Paper Cups (12oz),6.0,75.0,False
2024-06-24,Paper Cups (12oz),5.0,70.0,False
2024-06-25,Paper Cups (12oz),5.0,65.0,False
2024-06-26,Paper Cups (12oz),4.0,61.0,False
2024-06-27,Paper Cups (12oz),6.0,55.0,False
2024-06-28,Paper Cups (12oz),5.0,50.0,False
2024-06-29,Paper Cups (12oz),5.0,45.0,False
2024-06-30,Paper Cups (12oz),4.0,41.0,False
2024-07-01,Paper Cups (12oz),4.0,37.0,False
2024-07-02,Paper Cups (12oz),5.0,137.0,False
2024-07-03,Paper Cups (12oz),5.0,132.0,False
2024-07-04,Paper Cups (12oz),5.0,127.0,False
2024-07-05,Paper Cups (12oz),5.0,122.0,False
2024-07-06,Paper Cups (12oz),5.0,117.0,False
2024-07-07,Paper Cups (12oz),5.0,112.0,False
2024-07-08,Paper Cups (12oz),5.0,107.0,False
2024-07-09,Paper Cups (12oz),5.0,102.0,False
2024-07-10,Paper Cups (12oz),4.0,98.0,False
2024-07-11,Paper Cups (12oz),5.0,93.0,False
2024-07-12,Paper Cups (12oz),6.0,87.0,False
2024-07-13,Paper Cups (12oz),6.0,81.0,False
2024-07-14,Paper Cups (12oz),6.0,75.0,False
2024-07-15,Paper Cups (12oz),5.0,70.0,False
2024-07-16,Paper Cups (12oz),4.0,66.0,False
2024-07-17,Paper Cups (12oz),5.0,61.0,False
2024-07-18,Paper Cups (12oz),3.0,58.0,False
2024-07-19,Paper Cups (12oz),5.0,53.0,False
2024-07-20,Paper Cups (12oz),5.0,48.0,False
2024-07-21,Paper Cups (12oz),5.0,43.0,False
2024-07-22,Paper Cups (12oz),5.0,38.0,False
2024-07-23,Paper Cups (12oz),5.0,138.0,False
2024-07-24,Paper Cups (12oz),6.0,132.0,False
2024-07-25,Paper Cups (12oz),4.0,128.0,False
2024-07-26,Paper Cups (12oz),5.0,123.0,False
2024-07-27,Paper Cups (12oz),6.0,117.0,False
2024-07-28,Paper Cups (12oz),4.0,113.0,False
2024-07-29,Paper Cups (12oz),4.0,109.0,False
2024-07-30,Paper Cups (12oz),4.0,105.0,False
2024-07-31,Paper Cups (12oz),5.0,100.0,False
2024-08-01,Paper Cups (12oz),0.0,100.0,False
2024-08-02,Paper Cups (12oz),5.0,95.0,False
2024-08-03,Paper Cups (12oz),5.0,90.0,False
2024-08-04,Paper Cups (12oz),5.0,85.0,False
2024-08-05,Paper Cups (12oz),4.0,81.0,False
2024-08-06,Paper Cups (12oz),5.0,76.0,False
2024-08-07,Paper Cups (12oz),4.0,72.0,False
2024-08-08,Paper Cups (12oz),5.0,67.0,False
2024-08-09,Paper Cups (12oz),6.0,61.0,False
2024-08-10,Paper Cups (12oz),6.0,55.0,False
2024-08-11,Paper Cups (12oz),6.0,49.0,False
2024-08-12,Paper Cups (12oz),6.0,43.0,False
2024-08-13,Paper Cups (12oz),5.0,143.0,False
2024-08-14,Paper Cups (12oz),6.0,137.0,False
2024-08-15,Paper Cups (12oz),0.0,137.0,False
2024-08-16,Paper Cups (12oz),5.0,132.0,False
2024-08-17,Paper Cups (12oz),5.0,127.0,False
2024-08-18,Paper Cups (12oz),5.0,122.0,False
2024-08-19,Paper Cups (12oz),6.0,116.0,False
2024-08-20,Paper Cups (12oz),6.0,110.0,False
2024-08-21,Paper Cups (12oz),5.0,105.0,False
2024-08-22,Paper Cups (12oz),6.0,99.0,False
2024-08-23,Paper Cups (12oz),4.0,95.0,False
2024-08-24,Paper Cups (12oz),5.0,90.0,False
2024-08-25,Paper Cups (12oz),5.0,85.0,False
2024-08-26,Paper Cups (12oz),5.0,80.0,False
2024-08-27,Paper Cups (12oz),4.0,76.0,False
2024-08-28,Paper Cups (12oz),6.0,70.0,False
2024-08-29,Paper Cups (12oz),5.0,65.0,False
2024-08-30,Paper Cups (12oz),5.0,60.0,False
2024-08-31,Paper Cups (12oz),6.0,54.0,False
2024-09-01,Paper Cups (12oz),5.0,49.0,False
2024-09-02,Paper Cups (12oz),6.0,43.0,False
2024-09-03,Paper Cups (12oz),5.0,143.0,False
2024-09-04,Paper Cups (12oz),5.0,138.0,False
2024-09-05,Paper Cups (12oz),6.0,132.0,False
2024-09-06,Paper Cups (12oz),5.0,127.0,False
2024-09-07,Paper Cups (12oz),5.0,122.0,False
2024-09-08,Paper Cups (12oz),5.0,117.0,False
2024-09-09,Paper Cups (12oz),6.0,111.0,False
2024-09-10,Paper Cups (12oz),6.0,105.0,False
2024-09-11,Paper Cups (12oz),6.0,99.0,False
2024-09-12,Paper Cups (12oz),7.0,92.0,False
2024-09-13,Paper Cups (12oz),6.0,86.0,False
2024-09-14,Paper Cups (12oz),5.0,81.0,False
2024-09-15,Paper Cups (12oz),6.0,75.0,False
2024-09-16,Paper Cups (12oz),4.0,71.0,False
2024-09-17,Paper Cups (12oz),6.0,65.0,False
2024-09-18,Paper Cups (12oz),5.0,60.0,False
2024-09-19,Paper Cups (12oz),5.0,55.0,False
2024-09-20,Paper Cups (12oz),7.0,48.0,False
2024-09-21,Paper Cups (12oz),6.0,42.0,False
2024-09-22,Paper Cups (12oz),7.0,35.0,False
2024-09-23,Paper Cups (12oz),4.0,31.0,False
2024-09-24,Paper Cups (12oz),6.0,130.0,False
2024-09-25,Paper Cups (12oz),5.0,125.0,False
2024-09-26,Paper Cups (12oz),6.0,119.0,False
2024-09-27,Paper Cups (12oz),6.0,113.0,False
2024-09-28,Paper Cups (12oz),5.0,108.0,False
2024-09-29,Paper Cups (12oz),5.0,103.0,False
2024-09-30,Paper Cups (12oz),6.0,97.0,False
2024-10-01,Paper Cups (12oz),6.0,91.0,False
2024-10-02,Paper Cups (12oz),5.0,86.0,False
2024-10-03,Paper Cups (12oz),6.0,80.0,False
2024-10-04,Paper Cups (12oz),7.0,73.0,False
2024-10-05,Paper Cups (12oz),7.0,66.0,False
2024-10-06,Paper Cups (12oz),,66.0,False
2024-10-07,Paper Cups (12oz),6.0,60.0,False
2024-10-08,Paper Cups (12oz),6.0,54.0,False
2024-10-09,Paper Cups (12oz),7.0,47.0,False
2024-10-10,Paper Cups (12oz),7.0,40.0,False
2024-10-11,Paper Cups (12oz),6.0,34.0,False
2024-10-12,Paper Cups (12oz),5.0,134.0,False
2024-10-13,Paper Cups (12oz),7.0,127.0,False
2024-10-14,Paper Cups (12oz),6.0,121.0,False
2024-10-15,Paper Cups (12oz),6.0,115.0,False
2024-10-16,Paper Cups (12oz),6.0,109.0,False
2024-10-17,Paper Cups (12oz),6.0,103.0,False
2024-10-18,Paper Cups (12oz),7.0,96.0,False
2024-10-19,Paper Cups (12oz),7.0,89.0,False
2024-10-20,Paper Cups (12oz),6.0,83.0,False
2024-10-21,Paper Cups (12oz),7.0,76.0,False
2024-10-22,Paper Cups (12oz),6.0,70.0,False
2024-10-23,Paper Cups (12oz),5.0,65.0,False
2024-10-24,Paper Cups (12oz),22.0,43.0,False
2024-10-25,Paper Cups (12oz),25.0,18.0,False
2024-10-26,Paper Cups (12oz),8.0,10.0,False
2024-10-27,Paper Cups (12oz),7.0,108.0,False
2024-10-28,Paper Cups (12oz),6.0,102.0,False
2024-10-29,Paper Cups (12oz),6.0,96.0,False
2024-10-30,Paper Cups (12oz),7.0,89.0,False
2024-10-31,Paper Cups (12oz),7.0,82.0,False
2024-11-01,Paper Cups (12oz),6.0,76.0,False
2024-11-02,Paper Cups (12oz),7.0,69.0,False
2024-11-03,Paper Cups (12oz),7.0,62.0,False
2024-11-04,Paper Cups (12oz),6.0,56.0,False
2024-11-05,Paper Cups (12oz),7.0,49.0,False
2024-11-06,Paper Cups (12oz),6.0,43.0,False
2024-11-07,Paper Cups (12oz),6.0,37.0,False
2024-11-08,Paper Cups (12oz),8.0,134.0,False
2024-11-09,Paper Cups (12oz),6.0,128.0,False
2024-11-10,Paper Cups (12oz),8.0,120.0,False
2024-11-11,Paper Cups (12oz),7.0,113.0,False
2024-11-12,Paper Cups (12oz),7.0,106.0,False
2024-11-13,Paper Cups (12oz),4.0,102.0,False
2024-11-14,Paper Cups (12oz),6.0,96.0,False
2024-11-15,Paper Cups (12oz),8.0,88.0,False
2024-11-16,Paper Cups (12oz),8.0,80.0,False
2024-11-17,Paper Cups (12oz),7.0,73.0,False
2024-11-18,Paper Cups (12oz),7.0,66.0,False
2024-11-19,Paper Cups (12oz),6.0,60.0,False
2024-11-20,Paper Cups (12oz),6.0,54.0,False
2024-11-21,Paper Cups (12oz),6.0,48.0,False
2024-11-22,Paper Cups (12oz),6.0,42.0,False
2024-11-23,Paper Cups (12oz),7.0,140.0,False
2024-11-24,Paper Cups (12oz),7.0,133.0,False
2024-11-25,Paper Cups (12oz),7.0,126.0,False
2024-11-26,Paper Cups (12oz),7.0,119.0,False
2024-11-27,Paper Cups (12oz),7.0,112.0,False
2024-11-28,Paper Cups (12oz),7.0,105.0,False
2024-11-29,Paper Cups (12oz),7.0,98.0,False
2024-11-30,Paper Cups (12oz),7.0,91.0,False
2024-12-01,Paper Cups (12oz),8.0,83.0,False
2024-12-02,Paper Cups (12oz),8.0,75.0,False
2024-12-03,Paper Cups (12oz),7.0,68.0,False
2024-12-04,Paper Cups (12oz),8.0,60.0,False
2024-12-05,Paper Cups (12oz),8.0,52.0,False
2024-12-06,Paper Cups (12oz),6.0,46.0,False
2024-12-07,Paper Cups (12oz),8.0,38.0,False
2024-12-08,Paper Cups (12oz),8.0,135.0,False
2024-12-09,Paper Cups (12oz),8.0,127.0,False
2024-12-10,Paper Cups (12oz),7.0,120.0,False
2024-12-11,Paper Cups (12oz),7.0,113.0,False
2024-12-12,Paper Cups (12oz),8.0,105.0,False
2024-12-13,Paper Cups (12oz),5.0,100.0,False
2024-12-14,Paper Cups (12oz),8.0,92.0,False
2024-12-15,Paper Cups (12oz),7.0,85.0,False
2024-12-16,Paper Cups (12oz),8.0,77.0,False
2024-12-17,Paper Cups (12oz),8.0,69.0,False
2024-12-18,Paper Cups (12oz),7.0,62.0,False
2024-12-19,Paper Cups (12oz),7.0,55.0,False
2024-12-20,Paper Cups (12oz),,55.0,False
2024-12-21,Paper Cups (12oz),9.0,46.0,False
2024-12-22,Paper Cups (12oz),8.0,38.0,False
2024-12-23,Paper Cups (12oz),7.0,136.0,False
2024-12-24,Paper Cups (12oz),7.0,129.0,False
2024-12-25,Paper Cups (12oz),8.0,121.0,False
2024-12-26,Paper Cups (12oz),7.0,114.0,False
2024-12-27,Paper Cups (12oz),8.0,106.0,False
2024-12-28,Paper Cups (12oz),8.0,98.0,False
2024-12-29,Paper Cups (12oz),10.0,88.0,False
2024-12-30,Paper Cups (12oz),6.0,82.0,False
2024-12-31,Paper Cups (12oz),5.0,77.0,False
2025-01-01,Paper Cups (12oz),7.0,70.0,False
2025-01-02,Paper Cups (12oz),6.0,64.0,False
2025-01-03,Paper Cups (12oz),8.0,56.0,False
2025-01-04,Paper Cups (12oz),6.0,50.0,False
2025-01-05,Paper Cups (12oz),8.0,42.0,False
2025-01-06,Paper Cups (12oz),7.0,35.0,False
2025-01-07,Paper Cups (12oz),5.0,135.0,False
2025-01-08,Paper Cups (12oz),7.0,128.0,False
2025-01-09,Paper Cups (12oz),7.0,121.0,False
2025-01-10,Paper Cups (12oz),7.0,114.0,False
2025-01-11,Paper Cups (12oz),7.0,107.0,False
2025-01-12,Paper Cups (12oz),7.0,100.0,False
2025-01-13,Paper Cups (12oz),7.0,93.0,False
2025-01-14,Paper Cups (12oz),7.0,86.0,False
2025-01-15,Paper Cups (12oz),7.0,79.0,False
2025-01-16,Paper Cups (12oz),6.0,73.0,False
2025-01-17,Paper Cups (12oz),8.0,65.0,False
2025-01-18,Paper Cups (12oz),7.0,58.0,False
2025-01-19,Paper Cups (12oz),6.0,52.0,False
2025-01-20,Paper Cups (12oz),9.0,43.0,False
2025-01-21,Paper Cups (12oz),8.0,35.0,False
2025-01-22,Paper Cups (12oz),6.0,134.0,False
2025-01-23,Paper Cups (12oz),8.0,126.0,False
2025-01-24,Paper Cups (12oz),8.0,118.0,False
2025-01-25,Paper Cups (12oz),8.0,110.0,False
2025-01-26,Paper Cups (12oz),9.0,101.0,False
2025-01-27,Paper Cups (12oz),7.0,94.0,False
2025-01-28,Paper Cups (12oz),7.0,87.0,False
2025-01-29,Paper Cups (12oz),8.0,79.0,False
2025-01-30,Paper Cups (12oz),6.0,73.0,False
2025-01-31,Paper Cups (12oz),8.0,65.0,False
2025-02-01,Paper Cups (12oz),8.0,57.0,False
2025-02-02,Paper Cups (12oz),9.0,48.0,False
2025-02-03,Paper Cups (12oz),8.0,145.0,False
2025-02-04,Paper Cups (12oz),7.0,138.0,False
2025-02-05,Paper Cups (12oz),8.0,130.0,False
2025-02-06,Paper Cups (12oz),8.0,122.0,False
2025-02-07,Paper Cups (12oz),8.0,114.0,False
2025-02-08,Paper Cups (12oz),7.0,107.0,False
2025-02-09,Paper Cups (12oz),7.0,100.0,False
2025-02-10,Paper Cups (12oz),8.0,92.0,False
2025-02-11,Paper Cups (12oz),7.0,85.0,False
2025-02-12,Paper Cups (12oz),7.0,78.0,False
2025-02-13,Paper Cups (12oz),7.0,71.0,False
2025-02-14,Paper Cups (12oz),8.0,63.0,False
2025-02-15,Paper Cups (12oz),8.0,55.0,False
2025-02-16,Paper Cups (12oz),8.0,47.0,False
2025-02-17,Paper Cups (12oz),6.0,41.0,False
2025-02-18,Paper Cups (12oz),7.0,139.0,False
2025-02-19,Paper Cups (12oz),8.0,131.0,False
2025-02-20,Paper Cups (12oz),8.0,123.0,False
2025-02-21,Paper Cups (12oz),7.0,116.0,False
2025-02-22,Paper Cups (12oz),8.0,108.0,False
2025-02-23,Paper Cups (12oz),7.0,101.0,False
2025-02-24,Paper Cups (12oz),8.0,93.0,False
2025-02-25,Paper Cups (12oz),7.0,86.0,False
2025-02-26,Paper Cups (12oz),8.0,78.0,False
2025-02-27,Paper Cups (12oz),8.0,70.0,False
2025-02-28,Paper Cups (12oz),6.0,64.0,False
2025-03-01,Paper Cups (12oz),6.0,58.0,False
2025-03-02,Paper Cups (12oz),26.0,137.0,False
2025-03-03,Paper Cups (12oz),7.0,130.0,False
2025-03-04,Paper Cups (12oz),6.0,124.0,False
2025-03-05,Paper Cups (12oz),7.0,117.0,False
2025-03-06,Paper Cups (12oz),7.0,110.0,False
2025-03-07,Paper Cups (12oz),7.0,103.0,False
2025-03-08,Paper Cups (12oz),9.0,94.0,False
2025-03-09,Paper Cups (12oz),7.0,87.0,False
2025-03-10,Paper Cups (12oz),8.0,79.0,False
2025-03-11,Paper Cups (12oz),7.0,72.0,False
2025-03-12,Paper Cups (12oz),8.0,64.0,False
2025-03-13,Paper Cups (12oz),7.0,57.0,False
2025-03-14,Paper Cups (12oz),6.0,51.0,False
2025-03-15,Paper Cups (12oz),7.0,44.0,False
2025-03-16,Paper Cups (12oz),6.0,38.0,False
2025-03-17,Paper Cups (12oz),7.0,136.0,False
2025-03-18,Paper Cups (12oz),7.0,129.0,False
2025-03-19,Paper Cups (12oz),6.0,123.0,False
2025-03-20,Paper Cups (12oz),6.0,117.0,False
2025-03-21,Paper Cups (12oz),6.0,111.0,False
2025-03-22,Paper Cups (12oz),6.0,105.0,False
2025-03-23,Paper Cups (12oz),6.0,99.0,False
2025-03-24,Paper Cups (12oz),8.0,91.0,False
2025-03-25,Paper Cups (12oz),6.0,85.0,False
2025-03-26,Paper Cups (12oz),6.0,79.0,False
2025-03-27,Paper Cups (12oz),6.0,73.0,False
2025-03-28,Paper Cups (12oz),6.0,67.0,False
2025-03-29,Paper Cups (12oz),6.0,61.0,False
2025-03-30,Paper Cups (12oz),8.0,53.0,False
2025-03-31,Paper Cups (12oz),6.0,47.0,False
2025-04-01,Paper Cups (12oz),6.0,146.0,False
2025-04-02,Paper Cups (12oz),7.0,139.0,False
2025-04-03,Paper Cups (12oz),6.0,133.0,False
2025-04-04,Paper Cups (12oz),7.0,126.0,False
2025-04-05,Paper Cups (12oz),7.0,119.0,False
2025-04-06,Paper Cups (12oz),5.0,114.0,False
2025-04-07,Paper Cups (12oz),6.0,108.0,False
2025-04-08,Paper Cups (12oz),5.0,103.0,False
2025-04-09,Paper Cups (12oz),7.0,96.0,False
2025-04-10,Paper Cups (12oz),5.0,91.0,False
2025-04-11,Paper Cups (12oz),6.0,85.0,False
2025-04-12,Paper Cups (12oz),7.0,78.0,False
2025-04-13,Paper Cups (12oz),8.0,70.0,False
2025-04-14,Paper Cups (12oz),6.0,64.0,False
2025-04-15,Paper Cups (12oz),22.0,42.0,False
2025-04-16,Paper Cups (12oz),5.0,142.0,False
2025-04-17,Paper Cups (12oz),6.0,136.0,False
2025-04-18,Paper Cups (12oz),7.0,129.0,False
2025-04-19,Paper Cups (12oz),6.0,123.0,False
2025-04-20,Paper Cups (12oz),6.0,117.0,False
2025-04-21,Paper Cups (12oz),6.0,111.0,False
2025-04-22,Paper Cups (12oz),0.0,111.0,False
2025-04-23,Paper Cups (12oz),5.0,106.0,False
2025-04-24,Paper Cups (12oz),6.0,100.0,False
2025-04-25,Paper Cups (12oz),7.0,93.0,False
2025-04-26,Paper Cups (12oz),5.0,88.0,False
2025-04-27,Paper Cups (12oz),6.0,82.0,False
2025-04-28,Paper Cups (12oz),5.0,77.0,False
2025-04-29,Paper Cups (12oz),5.0,72.0,False
2025-04-30,Paper Cups (12oz),6.0,66.0,False
2025-05-01,Paper Cups (12oz),5.0,61.0,False
2025-05-02,Paper Cups (12oz),6.0,55.0,False
2025-05-03,Paper Cups (12oz),7.0,48.0,False
2025-05-04,Paper Cups (12oz),6.0,42.0,False
2025-05-05,Paper Cups (12oz),4.0,38.0,False
2025-05-06,Paper Cups (12oz),6.0,32.0,False
2025-05-07,Paper Cups (12oz),6.0,131.0,False
2025-05-08,Paper Cups (12oz),6.0,125.0,False
2025-05-09,Paper Cups (12oz),5.0,120.0,False
2025-05-10,Paper Cups (12oz),7.0,113.0,False
2025-05-11,Paper Cups (12oz),5.0,108.0,False
2025-05-12,Paper Cups (12oz),5.0,103.0,False
2025-05-13,Paper Cups (12oz),6.0,97.0,False
2025-05-14,Paper Cups (12oz),6.0,91.0,False
2025-05-15,Paper Cups (12oz),5.0,86.0,False
2025-05-16,Paper Cups (12oz),5.0,81.0,False
2025-05-17,Paper Cups (12oz),7.0,74.0,False
2025-05-18,Paper Cups (12oz),6.0,68.0,False
2025-05-19,Paper Cups (12oz),5.0,63.0,False
2025-05-20,Paper Cups (12oz),5.0,58.0,False
2025-05-21,Paper Cups (12oz),5.0,53.0,False
2025-05-22,Paper Cups (12oz),5.0,48.0,False
2025-05-23,Paper Cups (12oz),6.0,42.0,False
2025-05-24,Paper Cups (12oz),7.0,35.0,False
2025-05-25,Paper Cups (12oz),5.0,135.0,False
2025-05-26,Paper Cups (12oz),6.0,129.0,False
2025-05-27,Paper Cups (12oz),6.0,123.0,False
2025-05-28,Paper Cups (12oz),4.0,119.0,False
2025-05-29,Paper Cups (12oz),5.0,114.0,False
2025-05-30,Paper Cups (12oz),6.0,108.0,False
2025-05-31,Paper Cups (12oz),6.0,102.0,False
2025-06-01,Paper Cups (12oz),5.0,97.0,False
2025-06-02,Paper Cups (12oz),6.0,91.0,False
2025-06-03,Paper Cups (12oz),6.0,85.0,False
2025-06-04,Paper Cups (12oz),5.0,80.0,False
2025-06-05,Paper Cups (12oz),5.0,75.0,False
2025-06-06,Paper Cups (12oz),5.0,70.0,False
2025-06-07,Paper Cups (12oz),6.0,64.0,False
2025-06-08,Paper Cups (12oz),5.0,59.0,False
2025-06-09,Paper Cups (12oz),5.0,54.0,False
2025-06-10,Paper Cups (12oz),5.0,49.0,False
2025-06-11,Paper Cups (12oz),5.0,44.0,False
2025-06-12,Paper Cups (12oz),6.0,143.0,False
2025-06-13,Paper Cups (12oz),5.0,138.0,False
2025-06-14,Paper Cups (12oz),5.0,133.0,False
2025-06-15,Paper Cups (12oz),5.0,128.0,False
2025-06-16,Paper Cups (12oz),5.0,123.0,False
2025-06-17,Paper Cups (12oz),4.0,119.0,False
2025-06-18,Paper Cups (12oz),4.0,115.0,False
2025-06-19,Paper Cups (12oz),4.0,111.0,False
2025-06-20,Paper Cups (12oz),6.0,105.0,False
2025-06-21,Paper Cups (12oz),5.0,100.0,False
2025-06-22,Paper Cups (12oz),5.0,95.0,False
2025-06-23,Paper Cups (12oz),5.0,90.0,False
2025-06-24,Paper Cups (12oz),5.0,85.0,False
2025-06-25,Paper Cups (12oz),4.0,81.0,False
2025-06-26,Paper Cups (12oz),5.0,76.0,False
2025-06-27,Paper Cups (12oz),5.0,71.0,False
2025-06-28,Paper Cups (12oz),4.0,67.0,False
2025-06-29,Paper Cups (12oz),4.0,63.0,False
2025-06-30,Paper Cups (12oz),5.0,58.0,False
2025-07-01,Paper Cups (12oz),5.0,53.0,False
2025-07-02,Paper Cups (12oz),4.0,49.0,False
2025-07-03,Paper Cups (12oz),5.0,44.0,False
2025-07-04,Paper Cups (12oz),5.0,39.0,False
2025-07-05,Paper Cups (12oz),5.0,34.0,False
2025-07-06,Paper Cups (12oz),5.0,134.0,False
2025-07-07,Paper Cups (12oz),5.0,129.0,False
2025-07-08,Paper Cups (12oz),5.0,124.0,False
2025-07-09,Paper Cups (12oz),4.0,120.0,False
2025-07-10,Paper Cups (12oz),5.0,115.0,False
2025-07-11,Paper Cups (12oz),4.0,111.0,False
2025-07-12,Paper Cups (12oz),5.0,106.0,False
2025-07-13,Paper Cups (12oz),5.0,101.0,False
2025-07-14,Paper Cups (12oz),6.0,95.0,False
2025-07-15,Paper Cups (12oz),,95.0,False
2025-07-16,Paper Cups (12oz),5.0,90.0,False
2025-07-17,Paper Cups (12oz),5.0,85.0,False
2025-07-18,Paper Cups (12oz),4.0,81.0,False
2025-07-19,Paper Cups (12oz),5.0,76.0,False
2025-07-20,Paper Cups (12oz),5.0,71.0,False
2025-07-21,Paper Cups (12oz),4.0,67.0,False
2025-07-22,Paper Cups (12oz),5.0,62.0,False
2025-07-23,Paper Cups (12oz),4.0,58.0,False
2025-07-24,Paper Cups (12oz),5.0,53.0,False
2025-07-25,Paper Cups (12oz),6.0,47.0,False
2025-07-26,Paper Cups (12oz),5.0,42.0,False
2025-07-27,Paper Cups (12oz),5.0,142.0,False
2025-07-28,Paper Cups (12oz),5.0,137.0,False
2025-07-29,Paper Cups (12oz),5.0,132.0,False
2025-07-30,Paper Cups (12oz),5.0,127.0,False
2025-07-31,Paper Cups (12oz),5.0,122.0,False
2025-08-01,Paper Cups (12oz),5.0,117.0,False
2025-08-02,Paper Cups (12oz),5.0,112.0,False
2025-08-03,Paper Cups (12oz),21.0,91.0,False
2025-08-04,Paper Cups (12oz),5.0,86.0,False
2025-08-05,Paper Cups (12oz),5.0,81.0,False
2025-08-06,Paper Cups (12oz),4.0,77.0,False
2025-08-07,Paper Cups (12oz),5.0,72.0,False
2025-08-08,Paper Cups (12oz),6.0,66.0,False
2025-08-09,Paper Cups (12oz),5.0,61.0,False
2025-08-10,Paper Cups (12oz),5.0,56.0,False
2025-08-11,Paper Cups (12oz),4.0,52.0,False
2025-08-12,Paper Cups (12oz),6.0,46.0,False
2025-08-13,Paper Cups (12oz),5.0,41.0,False
2025-08-14,Paper Cups (12oz),5.0,141.0,False
2025-08-15,Paper Cups (12oz),4.0,137.0,False
2025-08-16,Paper Cups (12oz),5.0,132.0,False
2025-08-17,Paper Cups (12oz),4.0,128.0,False
2025-08-18,Paper Cups (12oz),5.0,123.0,False
2025-08-19,Paper Cups (12oz),5.0,118.0,False
2025-08-20,Paper Cups (12oz),5.0,113.0,False
2025-08-21,Paper Cups (12oz),5.0,108.0,False
2025-08-22,Paper Cups (12oz),6.0,102.0,False
2025-08-23,Paper Cups (12oz),6.0,96.0,False
2025-08-24,Paper Cups (12oz),6.0,90.0,False
2025-08-25,Paper Cups (12oz),5.0,85.0,False
2025-08-26,Paper Cups (12oz),6.0,79.0,False
2025-08-27,Paper Cups (12oz),5.0,74.0,False
2025-08-28,Paper Cups (12oz),4.0,70.0,False
2025-08-29,Paper Cups (12oz),4.0,66.0,False
2025-08-30,Paper Cups (12oz),5.0,61.0,False
2025-08-31,Paper Cups (12oz),6.0,55.0,False
2025-09-01,Paper Cups (12oz),5.0,50.0,False
2025-09-02,Paper Cups (12oz),6.0,44.0,False
2025-09-03,Paper Cups (12oz),6.0,38.0,False
2025-09-04,Paper Cups (12oz),6.0,137.0,False
2025-09-05,Paper Cups (12oz),6.0,131.0,False
2025-09-06,Paper Cups (12oz),6.0,125.0,False
2025-09-07,Paper Cups (12oz),6.0,119.0,False
2025-09-08,Paper Cups (12oz),5.0,114.0,False
2025-09-09,Paper Cups (12oz),4.0,110.0,False
2025-09-10,Paper Cups (12oz),5.0,105.0,False
2025-09-11,Paper Cups (12oz),5.0,100.0,False
2025-09-12,Paper Cups (12oz),5.0,95.0,False
2025-09-13,Paper Cups (12oz),6.0,89.0,False
2025-09-14,Paper Cups (12oz),6.0,83.0,False
2025-09-15,Paper Cups (12oz),5.0,78.0,False
2025-09-16,Paper Cups (12oz),6.0,72.0,False
2025-09-17,Paper Cups (12oz),5.0,67.0,False
2025-09-18,Paper Cups (12oz),7.0,60.0,False
2025-09-19,Paper Cups (12oz),5.0,55.0,False
2025-09-20,Paper Cups (12oz),6.0,49.0,False
2025-09-21,Paper Cups (12oz),6.0,43.0,False
2025-09-22,Paper Cups (12oz),5.0,143.0,False
2025-09-23,Paper Cups (12oz),6.0,137.0,False
2025-09-24,Paper Cups (12oz),5.0,132.0,False
2025-09-25,Paper Cups (12oz),5.0,127.0,False
2025-09-26,Paper Cups (12oz),5.0,122.0,False
2025-09-27,Paper Cups (12oz),7.0,115.0,False
2025-09-28,Paper Cups (12oz),6.0,109.0,False
2025-09-29,Paper Cups (12oz),7.0,102.0,False
2025-09-30,Paper Cups (12oz),7.0,95.0,False
2025-10-01,Paper Cups (12oz),7.0,88.0,False
2025-10-02,Paper Cups (12oz),6.0,82.0,False
2025-10-03,Paper Cups (12oz),6.0,76.0,False
2025-10-04,Paper Cups (12oz),7.0,69.0,False
2025-10-05,Paper Cups (12oz),6.0,63.0,False
2025-10-06,Paper Cups (12oz),6.0,57.0,False
2025-10-07,Paper Cups (12oz),5.0,52.0,False
2025-10-08,Paper Cups (12oz),6.0,46.0,False
2025-10-09,Paper Cups (12oz),5.0,41.0,False
2025-10-10,Paper Cups (12oz),5.0,141.0,False
2025-10-11,Paper Cups (12oz),6.0,135.0,False
2025-10-12,Paper Cups (12oz),6.0,129.0,False
